Collision Year,Collision Date & Time,Location Type,Location Description,Traffic Control,Pedestrians Involved,Vehicles Involved,Cyclists Involved,Minor Injuries,Major Injuries,Fatalities,Property Damage Only
2025,2025-02-27 20:02,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,2,1,0,0,0,Y
2025,2025-02-28 08:02,Intersection,Whitemud Dr & 170 St NW,Yield Sign,1,2,0,2,1,0,N
2025,2025-03-01 06:28,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,2,3,2,1,N
2025,2025-03-01 13:53,Intersection,137 Ave & 97 St NW,Stop Sign,0,4,1,0,0,0,Y
2025,2025-03-02 16:06,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-03-03 08:49,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,4,1,2,0,0,N
2025,2025-03-03 10:45,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,0,0,0,Y
2025,2025-03-04 07:37,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-03-05 00:29,Intersection,Stony Plain Rd & 149 St NW,No Control,1,2,0,2,1,0,N
2025,2025-03-06 15:37,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-03-07 13:35,Intersection,Terwillegar Dr & 23 Ave SW,Yield Sign,0,3,0,0,0,0,Y
2025,2025-03-07 20:58,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,2,1,0,0,0,0,Y
2025,2025-03-08 05:14,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,1,2,0,0,0,0,Y
2025,2025-03-08 16:06,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,4,0,0,0,0,Y
2025,2025-03-08 18:03,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,5,0,0,0,0,Y
2025,2025-03-09 00:57,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,0,2,0,2,0,0,N
2025,2025-03-09 09:35,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-03-09 10:30,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,1,3,0,0,2,0,N
2025,2025-03-09 16:16,Intersection,Jasper Ave & 124 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-03-09 17:48,Intersection,Whitemud Dr & 91 St NW,Yield Sign,0,3,0,1,0,0,N
2025,2025-03-12 14:18,Intersection,Whitemud Dr & 170 St NW,Yield Sign,0,2,0,0,0,0,Y
2025,2025-03-12 14:19,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,1,0,0,0,0,Y
2025,2025-03-13 15:52,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,4,0,0,N
2025,2025-03-14 15:07,Intersection,Fort Rd & 118 Ave NW,Stop Sign,1,3,0,0,0,0,Y
2025,2025-03-16 16:00,Intersection,23 Ave & 91 St NW,Traffic Signal,1,2,0,2,0,0,N
2025,2025-03-17 13:21,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,1,2,0,0,0,0,Y
2025,2025-03-18 18:04,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-03-19 13:57,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,1,0,4,0,0,N
2025,2025-03-19 15:46,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,2,0,1,0,0,N
2025,2025-03-19 18:43,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,1,3,0,0,2,0,N
2025,2025-03-19 19:48,Intersection,Jasper Ave & 124 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-03-21 21:40,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,0,2,0,0,0,0,Y
2025,2025-03-21 22:58,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,3,0,0,N
2025,2025-03-22 06:42,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,0,2,0,1,0,0,N
2025,2025-03-23 19:31,Intersection,118 Ave & 82 St NW,Traffic Signal,0,3,0,0,0,0,Y
2025,2025-03-23 19:50,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,5,0,1,0,0,N
2025,2025-03-25 05:12,Intersection,23 Ave & 91 St NW,Traffic Signal,2,5,0,2,1,0,N
2025,2025-03-26 20:39,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,3,0,2,0,0,N
2025,2025-03-27 06:50,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,1,2,0,0,0,0,Y
2025,2025-03-27 09:10,Intersection,34 Ave & 91 St NW,Yield Sign,0,5,0,1,0,0,N
2025,2025-03-28 18:15,Intersection,23 Ave & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-04-01 10:37,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,0,3,0,0,N
2025,2025-04-01 17:19,Intersection,Groat Rd & Valleyview Dr NW,No Control,2,2,0,0,2,0,N
2025,2025-04-02 02:06,Intersection,Whitemud Dr & 170 St NW,Stop Sign,1,2,2,0,2,2,N
2025,2025-04-02 08:52,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-04-03 14:26,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,2,2,0,0,1,1,N
2025,2025-04-03 18:30,Intersection,Yellowhead Trail & 97 St NW,Yield Sign,1,2,0,3,0,0,N
2025,2025-04-03 21:55,Midblock,Whitemud Dr NW between 91 St & 119 St,Pedestrian Crosswalk Signal,0,2,0,0,1,0,N
2025,2025-04-04 07:43,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,3,0,0,0,0,Y
2025,2025-04-04 19:59,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,1,0,0,0,0,Y
2025,2025-04-04 20:14,Midblock,118 Ave NW between 82 St & 97 St,No Control,1,3,0,0,0,0,Y
2025,2025-04-05 00:47,Intersection,Terwillegar Dr & 23 Ave SW,No Control,1,1,0,0,0,0,Y
2025,2025-04-05 09:44,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,1,N
2025,2025-04-06 13:56,Midblock,118 Ave NW between 82 St & 97 St,School Zone,2,4,0,1,0,0,N
2025,2025-04-06 21:51,Intersection,34 Ave & 91 St NW,Traffic Signal,1,2,0,0,0,0,Y
2025,2025-04-09 07:19,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-04-09 08:43,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,0,1,0,0,N
2025,2025-04-09 16:30,Intersection,107 Ave & 156 St NW,Stop Sign,0,2,2,3,0,1,N
2025,2025-04-10 08:24,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-04-10 17:40,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,2,2,1,0,0,0,Y
2025,2025-04-10 22:09,Intersection,Jasper Ave & 109 St NW,Traffic Signal,1,4,0,1,0,0,N
2025,2025-04-11 08:22,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,4,0,1,0,0,N
2025,2025-04-12 14:34,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,3,0,0,2,0,N
2025,2025-04-13 04:15,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-04-13 11:29,Intersection,107 Ave & 156 St NW,Traffic Signal,0,2,0,2,0,0,N
2025,2025-04-13 13:27,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,3,0,0,0,0,Y
2025,2025-04-13 16:59,Midblock,Anthony Henday Dr NW near 23 Ave,School Zone,0,2,0,1,2,1,N
2025,2025-04-14 20:33,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,2,2,0,2,0,0,N
2025,2025-04-15 15:05,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,2,1,0,0,0,Y
2025,2025-04-15 16:40,Intersection,Gateway Blvd & 23 Ave NW,Yield Sign,0,3,1,4,0,0,N
2025,2025-04-16 14:33,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-04-17 00:38,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,3,0,1,0,0,N
2025,2025-04-17 15:42,Intersection,Jasper Ave & 109 St NW,Traffic Signal,1,3,0,1,1,0,N
2025,2025-04-19 18:45,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,2,0,0,0,0,Y
2025,2025-04-20 18:35,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,1,2,0,0,0,0,Y
2025,2025-04-22 06:12,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,4,0,0,0,0,Y
2025,2025-04-22 15:20,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-04-22 16:55,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,0,2,1,0,0,0,Y
2025,2025-04-23 08:23,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,2,0,0,0,0,Y
2025,2025-04-23 09:58,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,1,0,0,0,Y
2025,2025-04-24 17:40,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,Pedestrian Crosswalk Signal,1,2,0,1,0,0,N
2025,2025-04-26 09:08,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,4,0,0,0,0,Y
2025,2025-04-26 12:50,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-04-27 14:32,Intersection,Jasper Ave & 109 St NW,Stop Sign,1,1,0,2,0,0,N
2025,2025-04-28 20:33,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-04-28 22:34,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-05-02 13:44,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,4,0,0,N
2025,2025-05-02 15:01,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,3,1,0,2,0,N
2025,2025-05-02 15:37,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,3,0,0,1,0,N
2025,2025-05-03 02:53,Intersection,137 Ave & 97 St NW,Yield Sign,0,2,0,0,0,0,Y
2025,2025-05-03 21:17,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,1,0,0,N
2025,2025-05-04 20:24,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,2,0,2,0,0,N
2025,2025-05-05 06:57,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,3,0,0,3,0,N
2025,2025-05-05 20:25,Intersection,34 Ave & 91 St NW,Traffic Signal,0,4,0,0,0,0,Y
2025,2025-05-07 09:27,Intersection,118 Ave & 82 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-05-07 16:50,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,2,1,0,3,1,0,N
2025,2025-05-07 17:02,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-05-07 18:39,Intersection,118 Ave & 82 St NW,Traffic Signal,1,2,0,1,1,0,N
2025,2025-05-08 14:09,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,0,0,0,Y
2025,2025-05-08 16:44,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,2,1,0,0,0,Y
2025,2025-05-09 08:47,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-05-09 18:24,Intersection,Terwillegar Dr & 23 Ave SW,Yield Sign,0,2,1,2,0,0,N
2025,2025-05-10 14:15,Intersection,34 Ave & 91 St NW,Yield Sign,0,2,0,1,0,0,N
2025,2025-05-11 05:31,Intersection,Anthony Henday Dr & 66 St NW,Yield Sign,0,1,0,0,0,0,Y
2025,2025-05-11 07:39,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-05-11 08:32,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-05-11 20:27,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,4,0,0,N
2025,2025-05-13 13:58,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-05-16 15:11,Intersection,Terwillegar Dr & 23 Ave SW,Stop Sign,0,2,1,0,2,0,N
2025,2025-05-17 06:31,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,1,1,0,0,0,Y
2025,2025-05-17 22:20,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2025,2025-05-18 14:00,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,1,3,0,2,0,0,N
2025,2025-05-18 15:00,Intersection,Terwillegar Dr & 23 Ave SW,Stop Sign,1,2,0,0,0,0,Y
2025,2025-05-18 15:21,Intersection,Groat Rd & Valleyview Dr NW,Yield Sign,0,2,0,2,0,0,N
2025,2025-05-19 08:48,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,0,Y
2025,2025-05-20 15:19,Intersection,34 Ave & 91 St NW,No Control,0,5,0,0,0,0,Y
2025,2025-05-21 22:36,Midblock,118 Ave NW between 82 St & 97 St,School Zone,1,2,0,2,0,1,N
2025,2025-05-22 04:58,Intersection,23 Ave & 91 St NW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-05-22 18:51,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,3,0,0,0,0,Y
2025,2025-05-23 10:50,Intersection,Calgary Trail & 51 Ave NW,Yield Sign,0,3,0,2,0,0,N
2025,2025-05-23 18:57,Intersection,107 Ave & 156 St NW,Yield Sign,0,1,0,0,1,0,N
2025,2025-05-24 15:58,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,2,0,1,1,1,N
2025,2025-05-25 18:34,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-05-25 18:57,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,4,0,0,0,0,Y
2025,2025-05-26 07:59,Intersection,Jasper Ave & 109 St NW,No Control,0,3,0,0,1,0,N
2025,2025-05-26 09:10,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,2,0,1,0,1,N
2025,2025-05-26 14:16,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,4,1,1,0,0,N
2025,2025-05-27 03:42,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-05-27 17:44,Intersection,Stony Plain Rd & 149 St NW,No Control,0,3,0,2,0,0,N
2025,2025-05-28 10:45,Intersection,Yellowhead Trail & 97 St NW,Yield Sign,0,3,0,4,0,0,N
2025,2025-05-28 17:47,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,5,1,0,1,1,N
2025,2025-05-28 20:30,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,1,0,0,0,0,Y
2025,2025-06-01 04:34,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,5,0,2,3,0,N
2025,2025-06-01 17:19,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,3,0,0,2,0,N
2025,2025-06-02 16:57,Intersection,Groat Rd & Valleyview Dr NW,No Control,1,2,0,0,0,0,Y
2025,2025-06-03 07:18,Intersection,Jasper Ave & 124 St NW,Yield Sign,1,2,1,1,1,0,N
2025,2025-06-03 11:36,Intersection,Yellowhead Trail & 97 St NW,No Control,2,5,1,1,0,1,N
2025,2025-06-03 18:37,Intersection,34 Ave & 91 St NW,Traffic Signal,1,3,1,0,0,0,Y
2025,2025-06-05 17:16,Intersection,Terwillegar Dr & 23 Ave SW,Stop Sign,1,2,0,0,0,0,Y
2025,2025-06-06 09:07,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,3,0,1,0,0,N
2025,2025-06-06 19:27,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,1,0,0,N
2025,2025-06-07 20:27,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,1,2,0,0,0,0,Y
2025,2025-06-08 13:07,Intersection,Groat Rd & Valleyview Dr NW,No Control,0,2,1,0,0,0,Y
2025,2025-06-09 06:30,Intersection,107 Ave & 156 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-06-09 16:23,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,1,2,0,0,1,1,N
2025,2025-06-10 16:17,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,0,0,0,Y
2025,2025-06-10 18:12,Intersection,34 Ave & 91 St NW,Stop Sign,1,3,0,0,0,0,Y
2025,2025-06-10 23:22,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-06-11 18:47,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,2,1,0,0,N
2025,2025-06-11 20:45,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,2,4,0,2,0,0,N
2025,2025-06-12 19:34,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,0,1,1,0,0,0,Y
2025,2025-06-13 09:00,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-06-13 09:12,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-06-14 09:09,Intersection,Whitemud Dr & 91 St NW,Yield Sign,0,5,0,1,0,0,N
2025,2025-06-15 15:37,Intersection,107 Ave & 156 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-06-16 08:31,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,1,1,1,0,N
2025,2025-06-16 16:29,Midblock,Anthony Henday Dr NW near 23 Ave,Pedestrian Crosswalk Signal,0,3,0,2,0,0,N
2025,2025-06-18 03:44,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,3,0,1,0,0,N
2025,2025-06-19 15:22,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-06-20 10:35,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,2,2,1,1,0,0,N
2025,2025-06-20 12:46,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,2,0,0,0,0,Y
2025,2025-06-20 18:55,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,1,2,0,3,0,0,N
2025,2025-06-23 03:05,Intersection,Whitemud Dr & 91 St NW,No Control,1,3,0,1,0,0,N
2025,2025-06-23 10:46,Intersection,107 Ave & 156 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-06-23 14:02,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,3,0,0,1,0,N
2025,2025-06-23 15:57,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,4,0,0,0,0,Y
2025,2025-06-23 18:40,Intersection,Fort Rd & 118 Ave NW,No Control,0,2,1,0,0,0,Y
2025,2025-06-24 05:42,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,2,0,0,0,0,Y
2025,2025-06-24 12:46,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-06-24 16:42,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-06-26 12:48,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,4,1,0,0,0,Y
2025,2025-06-26 20:32,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,2,1,0,0,0,Y
2025,2025-06-28 05:58,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,2,0,3,0,0,N
2025,2025-07-01 20:30,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-07-02 09:48,Intersection,107 Ave & 156 St NW,Traffic Signal,2,2,0,2,2,0,N
2025,2025-07-02 13:17,Intersection,23 Ave & 91 St NW,Traffic Signal,1,1,1,0,0,0,Y
2025,2025-07-02 20:30,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,3,0,0,N
2025,2025-07-03 08:08,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-07-03 15:35,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,3,0,2,0,0,N
2025,2025-07-03 20:38,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,5,1,0,0,0,Y
2025,2025-07-04 19:55,Intersection,23 Ave & 91 St NW,Yield Sign,0,2,0,2,0,0,N
2025,2025-07-05 06:30,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,3,0,0,1,0,N
2025,2025-07-05 20:18,Intersection,137 Ave & 97 St NW,Traffic Signal,1,2,0,1,1,0,N
2025,2025-07-06 17:06,Intersection,Whitemud Dr & 91 St NW,No Control,0,2,0,0,1,0,N
2025,2025-07-07 19:09,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,1,2,1,3,0,0,N
2025,2025-07-07 21:17,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,4,0,0,0,0,Y
2025,2025-07-07 21:19,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,2,1,1,2,0,N
2025,2025-07-08 06:03,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,2,0,0,0,0,Y
2025,2025-07-09 06:48,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,1,0,0,0,Y
2025,2025-07-09 14:25,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,3,0,0,0,0,Y
2025,2025-07-09 16:26,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-07-10 18:41,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,4,0,1,0,0,N
2025,2025-07-11 18:22,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,4,1,2,0,0,N
2025,2025-07-11 18:27,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,1,2,0,1,0,0,N
2025,2025-07-13 10:06,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,0,5,0,0,0,0,Y
2025,2025-07-13 14:56,Intersection,23 Ave & 91 St NW,Yield Sign,0,3,0,0,0,0,Y
2025,2025-07-14 03:19,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-07-17 05:59,Intersection,23 Ave & 91 St NW,Yield Sign,0,3,0,0,0,0,Y
2025,2025-07-17 16:08,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,2,0,1,0,0,N
2025,2025-07-18 01:32,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,1,5,0,2,0,0,N
2025,2025-07-18 20:29,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-07-22 16:43,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,2,2,0,2,0,0,N
2025,2025-07-22 16:50,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,2,0,1,0,0,N
2025,2025-07-25 12:58,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,2,2,0,0,0,0,Y
2025,2025-07-25 17:17,Intersection,118 Ave & 82 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-07-26 18:12,Intersection,34 Ave & 91 St NW,Traffic Signal,0,4,0,4,2,0,N
2025,2025-07-27 22:46,Intersection,118 Ave & 82 St NW,Traffic Signal,0,3,0,0,0,0,Y
2025,2025-07-27 22:48,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,2,0,2,0,0,N
2025,2025-08-01 13:44,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,0,0,0,Y
2025,2025-08-02 09:24,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,2,0,1,1,0,N
2025,2025-08-04 10:44,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,0,0,0,Y
2025,2025-08-05 15:15,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,0,0,0,Y
2025,2025-08-06 11:17,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,2,0,1,0,0,N
2025,2025-08-06 14:57,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,0,0,0,Y
2025,2025-08-06 16:37,Intersection,107 Ave & 156 St NW,Yield Sign,0,1,0,0,0,0,Y
2025,2025-08-06 19:05,Intersection,Stony Plain Rd & 149 St NW,No Control,0,2,1,0,0,0,Y
2025,2025-08-07 12:37,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,1,0,0,3,0,N
2025,2025-08-07 14:19,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-08-08 11:48,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,2,0,1,0,0,N
2025,2025-08-08 14:57,Intersection,107 Ave & 156 St NW,Traffic Signal,0,3,2,1,0,0,N
2025,2025-08-09 09:48,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,3,0,0,3,0,N
2025,2025-08-09 14:09,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,2,4,0,0,0,1,N
2025,2025-08-09 19:53,Intersection,107 Ave & 156 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-08-11 17:12,Intersection,23 Ave & 91 St NW,Traffic Signal,0,2,0,0,1,0,N
2025,2025-08-11 19:31,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,1,0,0,0,Y
2025,2025-08-12 08:58,Midblock,Anthony Henday Dr NW near 23 Ave,Pedestrian Crosswalk Signal,0,2,0,0,0,0,Y
2025,2025-08-13 07:27,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-08-14 09:22,Intersection,Jasper Ave & 124 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-08-15 14:02,Intersection,107 Ave & 156 St NW,Traffic Signal,0,1,1,0,0,0,Y
2025,2025-08-15 20:59,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,1,2,0,1,0,0,N
2025,2025-08-15 22:23,Intersection,Jasper Ave & 124 St NW,Yield Sign,0,2,0,0,0,0,Y
2025,2025-08-16 00:28,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-08-16 15:28,Intersection,Jasper Ave & 124 St NW,Stop Sign,1,2,0,1,0,0,N
2025,2025-08-18 05:39,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,3,0,0,2,1,N
2025,2025-08-19 00:18,Intersection,Whyte Ave & 99 St NW,No Control,2,2,0,1,0,0,N
2025,2025-08-21 11:45,Intersection,137 Ave & 97 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-08-22 07:55,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,1,0,4,2,0,N
2025,2025-08-22 19:34,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,0,3,0,0,N
2025,2025-08-23 08:55,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,4,0,2,0,0,N
2025,2025-08-24 10:28,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,4,0,0,0,0,Y
